"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"376",0,1,747,4,1,3,"1a09319",36,1
"386",1,0,369,3,1,3,"1a09319",37,1
"396",1,0,292,5,1,3,"1a09319",38,1
"406",1,1,282,2,2,3,"1a09319",39,1
"4110",0,0,319,1,1,3,"1a09319",40,1
"426",0,0,828,4,4,3,"1a09319",41,1
"436",1,0,440,1,6,3,"1a09319",42,1
"446",0,0,1755,3,3,3,"1a09319",43,1
"456",0,1,1948,1,2,3,"1a09319",44,1
"466",0,0,367,2,2,3,"1a09319",45,1
"476",1,0,398,1,6,3,"1a09319",46,1
"486",0,1,394,1,5,3,"1a09319",47,1
"496",0,0,333,1,1,3,"1a09319",48,1
"506",0,0,267,4,4,3,"1a09319",49,1
"5110",1,1,331,6,6,3,"1a09319",50,1
"526",0,1,1022,3,1,3,"1a09319",51,1
"536",1,1,215,5,5,3,"1a09319",52,1
"546",0,0,599,3,3,3,"1a09319",53,1
"556",1,0,917,4,1,3,"1a09319",54,1
"566",0,1,250,2,1,3,"1a09319",55,1
"576",1,0,311,1,5,3,"1a09319",56,1
"586",0,1,289,1,3,3,"1a09319",57,1
"596",1,1,292,5,5,3,"1a09319",58,1
"606",0,0,358,1,1,3,"1a09319",59,1
"6110",1,1,329,3,3,3,"1a09319",60,1
"626",0,0,408,4,4,3,"1a09319",61,1
"636",-1,-1,0,6,6,3,"1a09319",62,1
"646",-1,-1,0,1,4,3,"1a09319",63,1
"656",-1,-1,0,1,6,3,"1a09319",64,1
"666",1,1,661,2,2,3,"1a09319",65,1
