"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"723",0,1,251,1,3,3,"1f75812",71,1
"733",0,1,286,1,2,3,"1f75812",72,1
"743",0,1,252,1,4,3,"1f75812",73,1
"753",1,1,192,1,1,3,"1f75812",74,1
"763",1,1,100,2,2,3,"1f75812",75,1
"773",1,1,268,3,3,3,"1f75812",76,1
"783",0,1,255,5,1,3,"1f75812",77,1
"216",1,1,608,6,6,1,"1c06873",1,1
"316",1,1,554,5,5,1,"1c06873",2,1
"416",0,1,414,5,1,1,"1c06873",3,1
"516",1,1,669,4,4,1,"1c06873",4,1
"616",1,1,387,1,1,1,"1c06873",5,1
"715",0,1,720,2,1,1,"1c06873",6,1
"84",0,1,937,1,3,1,"1c06873",7,1
"94",1,1,442,3,3,1,"1c06873",8,1
"104",1,1,707,2,2,1,"1c06873",9,1
"114",0,1,31,1,6,1,"1c06873",10,1
"124",0,1,499,1,4,1,"1c06873",11,1
"134",1,1,725,3,3,1,"1c06873",12,1
"144",0,1,426,1,3,1,"1c06873",13,1
"154",1,1,20,4,4,1,"1c06873",14,1
"164",0,1,399,4,1,1,"1c06873",15,1
"174",0,1,592,1,2,1,"1c06873",16,1
"184",1,1,477,5,5,1,"1c06873",17,1
"194",0,1,715,5,1,1,"1c06873",18,1
"204",1,1,891,2,2,1,"1c06873",19,1
"217",1,1,387,6,6,1,"1c06873",20,1
"224",0,1,542,6,1,1,"1c06873",21,1
"234",1,1,430,1,1,1,"1c06873",22,1
"244",1,1,718,3,3,1,"1c06873",23,1
"254",0,1,437,6,1,1,"1c06873",24,1
"264",1,1,198,4,4,1,"1c06873",25,1
"274",1,1,350,2,2,1,"1c06873",26,1
"284",1,1,483,1,1,1,"1c06873",27,1
"294",0,1,443,1,5,1,"1c06873",28,1
"304",1,1,633,6,6,1,"1c06873",29,1
"317",0,1,402,2,1,1,"1c06873",30,1
"324",0,1,673,3,1,1,"1c06873",31,1
"334",1,1,240,5,5,1,"1c06873",32,1
"344",0,1,875,4,1,1,"1c06873",33,1
"354",0,1,1739,1,5,1,"1c06873",34,1
"364",1,1,448,1,1,1,"1c06873",35,1
"374",0,1,409,4,1,1,"1c06873",36,1
"384",1,1,546,3,3,1,"1c06873",37,1
"394",1,1,754,6,6,1,"1c06873",38,1
"404",1,1,1494,5,5,1,"1c06873",39,1
"417",0,1,139,1,6,1,"1c06873",40,1
"424",0,1,612,1,3,1,"1c06873",41,1
"434",1,1,394,4,4,1,"1c06873",42,1
"444",0,1,505,1,2,1,"1c06873",43,1
"454",1,1,695,2,2,1,"1c06873",44,1
"464",1,1,424,5,5,1,"1c06873",45,1
"474",1,1,1252,1,1,1,"1c06873",46,1
"484",1,1,439,3,3,1,"1c06873",47,1
"494",0,1,530,3,1,1,"1c06873",48,1
"504",0,1,187,1,4,1,"1c06873",49,1
"517",1,1,377,4,4,1,"1c06873",50,1
"524",0,1,373,6,1,1,"1c06873",51,1
"534",1,1,672,2,2,1,"1c06873",52,1
"544",0,1,364,2,1,1,"1c06873",53,1
"554",1,1,519,6,6,1,"1c06873",54,1
"564",0,1,370,1,5,1,"1c06873",55,1
"574",0,1,427,1,3,1,"1c06873",56,1
"584",0,1,595,1,5,1,"1c06873",57,1
"594",1,1,379,3,3,1,"1c06873",58,1
"604",1,1,497,1,1,1,"1c06873",59,1
"617",1,1,415,6,6,1,"1c06873",60,1
"624",0,1,376,1,2,1,"1c06873",61,1
"634",0,1,404,1,6,1,"1c06873",62,1
"644",0,1,385,1,4,1,"1c06873",63,1
"654",1,1,387,4,4,1,"1c06873",64,1
"664",1,1,525,2,2,1,"1c06873",65,1
"674",1,1,730,5,5,1,"1c06873",66,1
"684",1,1,352,1,1,1,"1c06873",67,1
"694",1,1,711,3,3,1,"1c06873",68,1
"704",1,1,310,2,2,1,"1c06873",69,1
"716",0,1,414,5,1,1,"1c06873",70,1
"724",0,1,522,1,3,1,"1c06873",71,1
"734",1,1,404,4,4,1,"1c06873",72,1
"744",1,1,478,6,6,1,"1c06873",73,1
"754",1,1,464,5,5,1,"1c06873",74,1
"764",0,1,393,4,1,1,"1c06873",75,1
"774",0,1,365,6,1,1,"1c06873",76,1
"784",0,1,481,1,2,1,"1c06873",77,1
"218",1,1,222,1,1,0,"11033a7",1,1
"318",0,1,194,1,6,0,"11033a7",2,1
"418",0,1,248,4,1,0,"11033a7",3,1
"518",1,1,106,3,3,0,"11033a7",4,1
"618",0,1,42,2,1,0,"11033a7",5,1
"717",1,1,162,6,6,0,"11033a7",6,1
"85",1,1,229,2,2,0,"11033a7",7,1
"95",0,1,591,1,5,0,"11033a7",8,1
"105",1,1,217,5,5,0,"11033a7",9,1
"115",1,1,163,4,4,0,"11033a7",10,1
"125",0,1,111,3,1,0,"11033a7",11,1
"135",0,1,283,4,1,0,"11033a7",12,1
"145",1,1,225,5,5,0,"11033a7",13,1
"155",1,1,132,2,2,0,"11033a7",14,1
"165",0,1,257,1,3,0,"11033a7",15,1
"175",1,1,185,1,1,0,"11033a7",16,1
"185",0,1,298,5,1,0,"11033a7",17,1
"195",0,1,202,2,1,0,"11033a7",18,1
"205",0,1,241,1,6,0,"11033a7",19,1
"219",1,1,463,4,4,0,"11033a7",20,1
"225",1,1,197,6,6,0,"11033a7",21,1
"235",1,1,247,3,3,0,"11033a7",22,1
"245",1,1,225,5,5,0,"11033a7",23,1
"255",1,1,264,6,6,0,"11033a7",24,1
"265",1,1,374,3,3,0,"11033a7",25,1
"275",1,1,131,2,2,0,"11033a7",26,1
"285",1,1,14,1,1,0,"11033a7",27,1
"295",0,1,330,6,1,0,"11033a7",28,1
"305",0,1,119,1,5,0,"11033a7",29,1
"319",0,1,432,3,1,0,"11033a7",30,1
"325",1,1,226,4,4,0,"11033a7",31,1
"335",0,1,142,4,1,0,"11033a7",32,1
"345",0,1,105,1,2,0,"11033a7",33,1
"355",1,0,119,2,1,0,"11033a7",34,1
"365",0,1,228,4,1,0,"11033a7",35,1
"375",1,1,331,4,4,0,"11033a7",36,1
"385",1,1,167,3,3,0,"11033a7",37,1
"395",0,1,192,1,3,0,"11033a7",38,1
"405",1,1,81,2,2,0,"11033a7",39,1
"419",0,1,271,6,1,0,"11033a7",40,1
"425",1,1,256,1,1,0,"11033a7",41,1
"435",0,0,66,6,6,0,"11033a7",42,1
"445",1,1,197,5,5,0,"11033a7",43,1
