"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"518",1,0,315,3,1,2,"1584d36",4,1
"618",0,1,677,1,4,2,"1584d36",5,1
"717",0,0,975,4,4,2,"1584d36",6,1
"85",0,1,436,5,1,2,"1584d36",7,1
"95",0,0,141,1,1,2,"1584d36",8,1
"105",0,0,37,5,5,2,"1584d36",9,1
"115",0,1,310,6,1,2,"1584d36",10,1
"125",0,0,425,6,6,2,"1584d36",11,1
"135",0,0,237,5,5,2,"1584d36",12,1
"145",1,1,335,2,2,2,"1584d36",13,1
"155",0,0,300,6,6,2,"1584d36",14,1
"165",1,1,290,3,3,2,"1584d36",15,1
"175",1,1,269,4,4,2,"1584d36",16,1
"185",0,1,348,2,1,2,"1584d36",17,1
"195",0,1,619,6,1,2,"1584d36",18,1
"205",0,0,193,1,1,2,"1584d36",19,1
"219",1,0,288,5,1,2,"1584d36",20,1
"225",1,0,387,1,4,2,"1584d36",21,1
"235",1,0,284,1,3,2,"1584d36",22,1
"245",0,1,363,2,1,2,"1584d36",23,1
"255",0,1,314,4,1,2,"1584d36",24,1
"265",0,0,304,4,4,2,"1584d36",25,1
"275",0,0,175,3,3,2,"1584d36",26,1
"285",1,1,515,6,6,2,"1584d36",27,1
"295",0,0,324,2,2,2,"1584d36",28,1
"305",1,0,833,1,6,2,"1584d36",29,1
"319",0,0,547,1,1,2,"1584d36",30,1
"325",0,1,330,5,1,2,"1584d36",31,1
"335",0,0,270,5,5,2,"1584d36",32,1
"345",0,1,343,3,1,2,"1584d36",33,1
"355",0,1,477,2,1,2,"1584d36",34,1
"365",0,1,857,1,6,2,"1584d36",35,1
"375",0,0,307,1,1,2,"1584d36",36,1
"385",0,0,367,2,2,2,"1584d36",37,1
"395",0,0,374,4,4,2,"1584d36",38,1
"405",0,0,208,6,6,2,"1584d36",39,1
"419",1,0,305,5,1,2,"1584d36",40,1
"425",0,1,275,3,1,2,"1584d36",41,1
"435",1,0,280,4,1,2,"1584d36",42,1
"445",0,0,312,3,3,2,"1584d36",43,1
"455",0,0,733,5,5,2,"1584d36",44,1
"465",0,0,190,5,5,2,"1584d36",45,1
"475",0,0,893,3,3,2,"1584d36",46,1
"485",0,0,511,6,6,2,"1584d36",47,1
"495",-1,-1,0,1,1,2,"1584d36",48,1
"505",0,1,508,4,1,2,"1584d36",49,1
"519",0,1,542,1,2,2,"1584d36",50,1
"525",0,1,333,6,1,2,"1584d36",51,1
"535",1,0,334,1,3,2,"1584d36",52,1
"545",0,1,495,5,1,2,"1584d36",53,1
"555",1,1,325,4,4,2,"1584d36",54,1
"565",-1,-1,0,2,2,2,"1584d36",55,1
"575",1,1,372,4,4,2,"1584d36",56,1
"585",1,0,485,5,1,2,"1584d36",57,1
"595",1,1,285,5,5,2,"1584d36",58,1
"605",0,0,375,6,6,2,"1584d36",59,1
"619",-1,-1,0,3,1,2,"1584d36",60,1
"625",0,1,306,2,1,2,"1584d36",61,1
"635",0,0,425,3,3,2,"1584d36",62,1
"645",1,1,538,1,1,2,"1584d36",63,1
"655",0,1,287,4,1,2,"1584d36",64,1
"665",0,1,102,1,6,2,"1584d36",65,1
"675",1,1,339,2,2,2,"1584d36",66,1
"685",0,1,974,2,1,2,"1584d36",67,1
"695",0,1,871,1,4,2,"1584d36",68,1
"705",-1,-1,0,5,1,2,"1584d36",69,1
"718",0,1,1969,3,1,2,"1584d36",70,1
"725",-1,-1,0,3,3,2,"1584d36",71,1
"735",-1,-1,0,5,5,2,"1584d36",72,1
"745",0,0,315,1,1,2,"1584d36",73,1
"755",0,1,581,1,6,2,"1584d36",74,1
"765",-1,-1,0,4,4,2,"1584d36",75,1
"775",0,0,352,2,2,2,"1584d36",76,1
"785",0,0,260,6,6,2,"1584d36",77,1
